"Knot[9, 5]",111
"Knot[9, 47]m",105
"Knot[9, 47]",105
"Knot[9, 10]",97
"Knot[9, 10]m",97
"Knot[4, 1]#Knot[6, 2]m",96
"Knot[4, 1]#Knot[6, 2]",96
"Knot[3, 1]m#Knot[7, 6]m",84
"Knot[3, 1]#Knot[7, 6]m",84
"Knot[3, 1]m#Knot[7, 6]",84
"Knot[3, 1]#Knot[7, 6]",84
"Knot[9, 38]",78
"Knot[9, 29]m",78
"Knot[9, 29]",78
"Knot[9, 39]m",78
"Knot[10, 137]m",78
"Knot[10, 137]",78
"Knot[9, 39]",78
"Knot[9, 38]m",78
"Knot[10, 133]m",76
"Knot[10, 133]",76
"Knot[9, 34]m",74
"Knot[9, 34]",74
"Knot[9, 2]m",72
"Knot[9, 2]",72
"Knot[9, 3]",63
"Knot[9, 3]m",63
"Knot[10, 136]",60
"Knot[10, 136]m",60
"Knot[9, 4]m",59
"Knot[9, 4]",59
"Knot[3, 1]#Knot[7, 7]",56
"Knot[3, 1]#Knot[7, 7]m",56
"Knot[3, 1]m#Knot[7, 7]m",56
"Knot[3, 1]m#Knot[7, 7]",56
"Knot[10, 147]",26
"Knot[10, 147]m",26
"Knot[5, 2]#Knot[5, 2]m",50
"Knot[4, 1]#Knot[6, 1]",48
"Knot[4, 1]#Knot[6, 1]m",48
"Knot[10, 135]",48
"Knot[10, 135]m",48
"Knot[10, 150]",22
"Knot[10, 150]m",22
"Knot[3, 1]m#Knot[7, 5]",42
"Knot[3, 1]m#Knot[7, 5]m",42
"Knot[3, 1]#Knot[7, 5]",42
"Knot[3, 1]#Knot[7, 5]m",42
"Knot[10, 134]",40
"Knot[10, 134]m",40
"Knot[10, 128]m",35
"Knot[10, 128]",35
"Knot[10, 146]",34
"Knot[10, 138]m",34
"Knot[10, 138]",34
"Knot[10, 146]m",34
"Knot[10, 45]",32
"Knot[10, 131]",32
"Knot[10, 151]m",16
"Knot[10, 131]m",32
"Knot[10, 151]",16
"Knot[5, 2]#Knot[5, 2]",30
"Knot[5, 2]m#Knot[5, 2]m",30
"Knot[10, 140]m",29
"Knot[10, 140]",29
"Knot[10, 143]m",28
"Knot[10, 143]",28
"Knot[9, 41]m",26
"Knot[9, 41]",26
"Knot[10, 130]m",26
"Knot[10, 130]",26
"Knot[10, 148]m",12
"Knot[10, 148]",12
"Knot[10, 73]m",24
"Knot[10, 73]",24
"Knot[10, 42]",24
"Knot[10, 42]m",24
"Knot[10, 44]",24
"Knot[10, 44]m",24
"Knot[10, 145]m",20
"Knot[10, 145]",20
"Knot[10, 124]m",19
"Knot[10, 141]m",19
"Knot[10, 141]",19
"Knot[10, 124]",19
"Knot[10, 41]m",18
"Knot[10, 41]",18
"Knot[10, 43]",18
"Knot[10, 160]m",18
"Knot[10, 160]",18
"Knot[9, 35]m",17
"Knot[9, 35]",17
"Knot[10, 127]m",16
"Knot[10, 127]",16
"Knot[10, 149]",8
"Knot[10, 149]m",8
"Knot[3, 1]m#Knot[7, 2]m",14
"Knot[3, 1]m#Knot[7, 2]",14
"Knot[3, 1]#Knot[7, 2]",14
"Knot[3, 1]#Knot[7, 2]m",14
"Knot[3, 1]#Knot[7, 4]m",14
"Knot[3, 1]m#Knot[7, 4]",14
"Knot[3, 1]m#Knot[7, 4]m",14
"Knot[3, 1]#Knot[7, 4]",14
"Knot[10, 78]m",14
"Knot[10, 78]",14
"Knot[3, 1]m#Knot[7, 3]",14
"Knot[3, 1]#Knot[7, 3]",14
"Knot[3, 1]m#Knot[7, 3]m",14
"Knot[3, 1]#Knot[7, 3]m",14
"Knot[10, 126]",14
"Knot[10, 126]m",14
"Knot[10, 144]m",14
"Knot[10, 144]",14
"Knot[10, 161]",14
"Knot[10, 161]m",14
"Knot[10, 142]m",13
"Knot[10, 142]",13
"Knot[10, 38]m",12
"Knot[10, 38]",12
"Knot[10, 77]m",12
"Knot[10, 77]",12
"Knot[10, 39]m",12
"Knot[10, 30]m",12
"Knot[10, 30]",12
"Knot[10, 39]",12
"Knot[10, 59]m",12
"Knot[10, 59]",12
"Knot[10, 32]",12
"Knot[10, 72]",12
"Knot[10, 32]m",12
"Knot[10, 72]m",12
"Knot[9, 40]m",12
"Knot[10, 57]m",12
"Knot[9, 40]",12
"Knot[10, 57]",12
"Knot[10, 27]",12
"Knot[10, 27]m",12
"Knot[10, 36]m",10
"Knot[10, 36]",10
"Knot[5, 1]#Knot[5, 2]",10
"Knot[5, 1]m#Knot[5, 2]",10
"Knot[5, 1]m#Knot[5, 2]m",10
"Knot[5, 1]#Knot[5, 2]m",10
"Knot[9, 1]",10
"Knot[9, 1]m",10
"Knot[10, 159]",10
"Knot[10, 159]m",10
"Knot[10, 60]m",10
"Knot[10, 60]",10
"Knot[10, 29]m",9
"Knot[10, 29]",9
"Knot[10, 70]m",9
"Knot[10, 70]",9
"Knot[10, 155]m",9
"Knot[10, 155]",9
"Knot[10, 28]m",8
"Knot[10, 28]",8
"Knot[10, 55]",8
"Knot[10, 35]m",8
"Knot[10, 55]m",8
"Knot[10, 35]",8
"Knot[10, 31]m",8
"Knot[10, 31]",8
"Knot[10, 23]m",8
"Knot[10, 23]",8
"Knot[10, 53]",8
"Knot[10, 53]m",8
"Knot[10, 37]",8
"Knot[10, 33]",8
"Knot[10, 81]",4
"Knot[10, 69]",8
"Knot[10, 69]m",8
"Knot[10, 88]",4
"Knot[10, 139]",7
"Knot[10, 139]m",7
"Knot[10, 34]",6
"Knot[10, 34]m",6
"Knot[10, 67]m",3
"Knot[10, 18]m",6
"Knot[10, 58]m",6
"Knot[10, 58]",6
"Knot[10, 18]",6
"Knot[10, 67]",3
"Knot[10, 87]m",3
"Knot[10, 87]",3
"Knot[10, 14]",6
"Knot[10, 14]m",6
"Knot[10, 24]m",6
"Knot[10, 24]",6
"Knot[10, 26]m",6
"Knot[10, 26]",6
"Knot[10, 51]",6
"Knot[10, 51]m",6
"Knot[10, 84]m",3
"Knot[10, 84]",3
"Knot[10, 21]m",5
"Knot[10, 21]",5
"Knot[10, 13]m",5
"Knot[10, 13]",5
"Knot[10, 15]",4
"Knot[10, 15]m",4
"Knot[10, 54]",4
"Knot[10, 54]m",4
"Knot[10, 10]m",4
"Knot[10, 10]",4
"Knot[10, 22]",4
"Knot[10, 22]m",4
"Knot[10, 12]",4
"Knot[10, 12]m",4
"Knot[10, 52]",4
"Knot[10, 19]m",4
"Knot[10, 52]m",4
"Knot[10, 19]",4
"Knot[10, 49]",4
"Knot[10, 49]m",4
"Knot[10, 75]m",4
"Knot[10, 75]",4
"Knot[10, 65]",4
"Knot[10, 80]m",2
"Knot[10, 153]",2
"Knot[10, 65]m",4
"Knot[10, 76]m",4
"Knot[10, 76]",4
"Knot[10, 153]m",2
"Knot[10, 80]",2
"Knot[10, 162]",4
"Knot[10, 162]m",4
"Knot[10, 158]",4
"Knot[10, 66]",4
"Knot[10, 158]m",4
"Knot[10, 154]",4
"Knot[10, 83]m",2
"Knot[10, 66]m",4
"Knot[10, 154]m",4
"Knot[10, 83]",2
"Knot[10, 164]m",4
"Knot[10, 86]m",2
"Knot[10, 92]m",2
"Knot[10, 107]m",2
"Knot[10, 163]m",4
"Knot[10, 165]m",4
"Knot[10, 86]",2
"Knot[10, 164]",4
"Knot[10, 95]m",2
"Knot[10, 107]",2
"Knot[10, 95]",2
"Knot[10, 89]",4
"Knot[10, 89]m",4
"Knot[10, 165]",4
"Knot[10, 92]",2
"Knot[10, 163]",4
"Knot[10, 20]",3
"Knot[10, 20]m",3
"Knot[10, 16]",3
"Knot[10, 16]m",3
"Knot[10, 7]m",3
"Knot[10, 7]",3
"Knot[10, 63]",3
"Knot[10, 63]m",3
"Knot[10, 50]m",3
"Knot[10, 50]",3
"Knot[10, 74]m",3
"Knot[10, 74]",3
"Knot[3, 1]#Knot[7, 1]",2
"Knot[3, 1]m#Knot[7, 1]m",2
"Knot[3, 1]m#Knot[7, 1]",2
"Knot[3, 1]#Knot[7, 1]m",2
"Knot[10, 5]",2
"Knot[10, 5]m",2
"Knot[5, 1]m#Knot[5, 1]m",2
"Knot[5, 1]#Knot[5, 1]",2
"Knot[5, 1]#Knot[5, 1]m",2
"Knot[10, 47]",2
"Knot[10, 47]m",2
"Knot[10, 9]m",2
"Knot[10, 62]m",2
"Knot[10, 9]",2
"Knot[10, 62]",2
"Knot[10, 85]",1
"Knot[10, 85]m",1
"Knot[10, 6]",2
"Knot[10, 6]m",2
"Knot[10, 17]",2
"Knot[10, 68]",2
"Knot[10, 68]m",2
"Knot[10, 82]",1
"Knot[10, 82]m",1
"Knot[10, 93]m",1
"Knot[10, 93]",1
"Knot[10, 106]m",1
"Knot[10, 106]",1
"Knot[10, 102]",1
"Knot[10, 94]",1
"Knot[10, 94]m",1
"Knot[10, 102]m",1
"Knot[10, 101]",2
"Knot[10, 101]m",2
"Knot[10, 79]",1
"Knot[10, 11]",2
"Knot[10, 11]m",2
"Knot[10, 157]",2
"Knot[10, 97]m",2
"Knot[10, 118]",1
"Knot[10, 90]",1
"Knot[10, 97]",2
"Knot[10, 98]",1
"Knot[10, 109]",1
"Knot[10, 110]",1
"Knot[10, 90]m",1
"Knot[10, 105]m",2
"Knot[10, 110]m",1
"Knot[10, 105]",2
"Knot[10, 98]m",1
"Knot[10, 157]m",2
"Knot[10, 117]",1
"Knot[10, 117]m",1
"Knot[10, 96]",2
"Knot[10, 113]m",2
"Knot[10, 96]m",2
"Knot[10, 119]m",1
"Knot[10, 115]",1
"Knot[10, 119]",1
"Knot[10, 113]",2
"Knot[10, 1]m",1
"Knot[10, 1]",1
"Knot[10, 2]",1
"Knot[10, 2]m",1
"Knot[10, 4]m",1
"Knot[10, 4]",1
"Knot[10, 8]",1
"Knot[10, 8]m",1
"Knot[10, 46]",1
"Knot[10, 46]m",1
"Knot[10, 61]",1
"Knot[10, 61]m",1
"Knot[10, 3]m",1
"Knot[10, 3]",1
"Knot[10, 100]m",1
"Knot[10, 100]",1
"Knot[10, 108]",1
"Knot[10, 108]m",1
"Knot[10, 64]",1
"Knot[10, 64]m",1
"Knot[10, 112]",1
"Knot[10, 112]m",1
"Knot[10, 116]m",1
"Knot[10, 116]",1
"Knot[10, 152]m",1
"Knot[10, 152]",1
"Knot[10, 111]m",1
"Knot[10, 111]",1
"Knot[10, 114]",1
"Knot[10, 99]",1
"Knot[10, 114]m",1
"Knot[10, 120]m",1
"Knot[10, 123]",1
"Knot[10, 122]m",1
"Knot[10, 122]",1
"Knot[10, 121]m",1
"Knot[10, 121]",1
"Knot[10, 120]",1
"Knot[5, 1]m",3252078
"Knot[5, 1]",3252078
"Knot[8, 8]",15102
"Knot[8, 8]m",15102
"Knot[4, 1]#Knot[5, 2]m",3476
"Knot[4, 1]#Knot[5, 2]",3476
"Knot[8, 16]m",2833
"Knot[8, 16]",2833
"Knot[9, 42]",2786
"Knot[9, 42]m",2786
"Knot[9, 12]m",287
"Knot[9, 12]",287
"Knot[10, 132]m",70
"Knot[10, 132]",70
"Knot[10, 129]m",42
"Knot[10, 129]",42
"Knot[10, 71]",18
"Knot[10, 125]m",25
"Knot[10, 125]",25
"Knot[10, 40]",18
"Knot[10, 40]m",18
"Knot[10, 156]",14
"Knot[10, 156]m",14
"Knot[10, 25]m",9
"Knot[10, 25]",9
"Knot[10, 56]",6
"Knot[10, 56]m",6
"Knot[10, 48]",2
"Knot[10, 48]m",2
"Knot[10, 91]",1
"Knot[10, 91]m",1
"Knot[10, 104]",1
"Knot[10, 104]m",1
"Knot[10, 103]",1
"Knot[10, 103]m",1
"Knot[10, 71]m",18
"Knot[8, 17]r",2836
"Knot[9, 32]r",153
"Knot[9, 32]rm",153
"Knot[9, 33]r",153
"Knot[9, 33]rm",153
"Knot[10, 67]r",3
"Knot[10, 67]rm",3
"Knot[10, 79]m",1
"Knot[10, 80]r",2
"Knot[10, 80]rm",2
"Knot[10, 81]m",4
"Knot[10, 82]r",1
"Knot[10, 82]rm",1
"Knot[10, 83]r",2
"Knot[10, 83]rm",2
"Knot[10, 84]r",3
"Knot[10, 84]rm",3
"Knot[10, 85]r",1
"Knot[10, 85]rm",1
"Knot[10, 86]r",2
"Knot[10, 86]rm",2
"Knot[10, 87]r",3
"Knot[10, 87]rm",3
"Knot[10, 88]m",4
"Knot[10, 90]r",1
"Knot[10, 90]rm",1
"Knot[10, 91]r",1
"Knot[10, 91]rm",1
"Knot[10, 92]r",2
"Knot[10, 92]rm",2
"Knot[10, 93]r",1
"Knot[10, 93]rm",1
"Knot[10, 94]r",1
"Knot[10, 94]rm",1
"Knot[10, 95]r",2
"Knot[10, 95]rm",2
"Knot[10, 98]r",1
"Knot[10, 98]rm",1
"Knot[10, 102]r",1
"Knot[10, 102]rm",1
"Knot[10, 106]r",1
"Knot[10, 106]rm",1
"Knot[10, 107]r",2
"Knot[10, 107]rm",2
"Knot[10, 109]m",1
"Knot[10, 110]r",1
"Knot[10, 110]rm",1
"Knot[10, 115]m",1
"Knot[10, 117]r",1
"Knot[10, 117]rm",1
"Knot[10, 118]m",1
"Knot[10, 119]r",1
"Knot[10, 119]rm",1
"Knot[10, 147]r",26
"Knot[10, 147]rm",26
"Knot[10, 148]r",12
"Knot[10, 148]rm",12
"Knot[10, 149]r",8
"Knot[10, 149]rm",8
"Knot[10, 150]r",22
"Knot[10, 150]rm",22
"Knot[10, 151]r",16
"Knot[10, 151]rm",16
"Knot[10, 153]r",2
"Knot[10, 153]rm",2
